Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open
Ticker,AMZN,GOOG,META,NVDA,AMZN,GOOG,META,NVDA,AMZN,GOOG,META,NVDA,AMZN,GOOG,META,NVDA
Date,,,,,,,,,,,,,,,,
2024-08-26,175.5,167.32855224609375,519.7413330078125,126.42884063720703,177.47000122070312,168.77337124165066,526.6031363206736,131.22765338990934,174.3000030517578,165.72433304902341,513.5876732511208,124.33935925298674,176.6999969482422,167.5527524913739,526.2041702012604,129.53808260280766
2024-08-27,173.1199951171875,165.7841033935547,517.7266235351562,128.26840209960938,174.88999938964844,167.64241403647938,522.6236675283147,129.1681743229575,172.25,165.56489012243208,513.9466724281382,123.84948497148315,174.14999389648438,167.00969380636656,517.606945881941,125.01920259136338
2024-08-28,170.8000030517578,163.91082763671875,515.412841796875,125.57905578613281,173.69000244140625,166.79047621925304,519.7114368738459,128.29838691719942,168.9199981689453,162.69519596618224,511.09428015210347,122.60978624415954,173.69000244140625,166.18266038398477,516.3004409587714,128.0884319398247
2024-08-29,172.1199951171875,162.8147735595703,516.8489379882812,117.56102752685547,174.2899932861328,167.02963467718953,525.8052213752129,124.3993464291812,170.80999755859375,161.40185288464895,514.3156798736528,116.6812470646182,173.22000122070312,165.46525036551398,517.6767591369255,121.33010304223866
2024-08-30,178.5,164.51866149902344,519.9307861328125,119.34059143066406,178.89999389648438,164.68805082195226,522.1548668210937,121.72000228172388,172.60000610351562,162.8247530655951,513.8369657534311,117.19111963899515,172.77999877929688,163.63184962949015,519.9706583917031,119.50054804230363
2024-09-03,176.25,158.0419464111328,510.40606689453125,107.973388671875,178.25999450683594,162.79486713938573,524.0997225062756,116.18136480283337,175.25999450683594,157.28964554252158,507.27435965653467,107.26356453201906,177.5500030517578,162.7300975011423,518.2652239654169,115.9814171340765
2024-09-04,173.3300018310547,157.2447967529297,511.38348388671875,106.18383026123047,175.97999572753906,159.82551694837377,515.2233348401941,113.24208832420429,172.5399932861328,156.87612678333463,502.73643830752104,104.09434887245212,174.47999572753906,157.5088470400444,504.73114710194517,105.38403194779274
2024-09-05,177.88999938964844,158.03196716308594,515.4926147460938,107.18358612060547,179.8800048828125,160.43831095253145,520.2500150290379,109.6229874268856,175.0,156.95583344724037,509.7977292668977,104.73419276980215,175.0,157.2148967624086,510.36622861742507,104.96413183407385
2024-09-06,171.38999938964844,151.58514404296875,498.94647216796875,102.8046646118164,178.3800048828125,158.64974722214538,523.1921855093276,108.12335346353827,171.16000366210938,151.39083514674604,496.9318272475794,100.92512296050285,177.24000549316406,158.1216466586556,520.4993164684229,108.01337995723738
2024-09-09,175.39999389648438,149.2005615234375,503.45452880859375,106.44377136230469,175.85000610351562,154.28899143236174,509.9772045756239,106.52375348417674,173.50999450683594,147.86360676197722,500.751676509204,103.66445746112835,174.52999877929688,153.28128945081107,504.82089944691495,104.85415910703641
2024-09-10,179.5500030517578,149.66949462890625,503.45452880859375,108.0733642578125,180.5,151.95430520263582,512.8196706618348,109.37304700834024,176.7899932861328,149.20355939783312,498.70711219354445,104.92413884500664,177.49000549316406,151.10622848372844,506.81560821803276,107.78343479415585
2024-09-11,184.52000427246094,151.80462646484375,510.4758605957031,116.88119506835938,184.99000549316406,152.13387922005617,511.76245622202606,117.16112485124165,175.72999572753906,148.36246071366355,494.28881906904013,107.39352807236727,180.10000610351562,150.74703500975997,505.66863578869425,109.3630438515934
2024-09-12,187.0,155.1869354248047,524.2094116210938,119.12083435058594,187.41000366210938,155.25678384046466,525.3165211916474,120.77057045474369,183.5399932861328,153.15157268835566,513.856868803379,115.3614370539407,184.8000030517578,154.4585967034471,515.6820442723355,116.82120128077001
2024-09-13,186.49000549316406,158.01051330566406,523.2320556640625,119.0808334350586,188.5,158.91345784103444,526.1842465755389,119.94069565795841,185.91000366210938,155.755648728388,515.7419144489008,117.58107480834963,187.0,156.0070756210139,518.9634105254878,119.06084000976254
2024-09-16,184.88999938964844,158.62911987304688,532.3765869140625,116.7612075805664,185.80999755859375,158.8785524071565,533.1951441126126,118.16098383065176,183.36000061035156,157.25224741303262,516.5234847252611,114.34159881620232,185.2899932861328,157.9706143292006,523.6513423732874,116.77120810734208
2024-09-17,186.8800048828125,159.9161834716797,535.4114379882812,115.57140350341797,189.4499969482422,161.22320750164613,541.1816145177253,118.7808938826076,186.13999938964844,159.0481631332768,529.6711789519043,114.81153124290536,186.85000610351562,159.7266123117633,536.6892378805607,118.15099033708098
2024-09-18,186.42999267578125,160.44497680664062,537.0386352539062,113.35176086425781,188.8000030517578,161.26312280572637,543.2780467125403,117.68105834506785,185.05999755859375,159.29759326798978,532.9955088150618,113.20178347448297,186.4499969482422,160.48489453662953,536.1601212459904,115.87135202544096
2024-09-19,189.8699951171875,162.86947631835938,558.1527709960938,117.85103607177734,190.99000549316406,164.6155040932057,561.1177710265995,119.64074895502783,188.47000122070312,162.15310375152245,545.5941273946979,117.2311330909559,190.0399932861328,164.4458917934048,549.0682122211362,117.3311154741421
2024-09-20,191.60000610351562,164.2662811279297,560.39892578125,115.98133850097656,191.83999633789062,164.37603204660826,563.5436133640413,118.6009197546388,187.41000366210938,162.8095885003916,555.3574937736435,115.37143602446805,190.22999572753906,164.14655838906322,559.0512373496247,117.041165532472
2024-09-23,193.8800048828125,162.69985961914062,563.4537963867188,116.24130249023438,194.4499969482422,166.23181758098326,573.0075909949846,116.97118080282907,190.57000732421875,162.58012165110702,561.4571846215243,114.84152614526418,191.63999938964844,164.96469605302332,568.535200139111,116.5312567610485
2024-09-24,193.9600067138672,163.2685546875,562.3756713867188,120.85055541992188,195.3699951171875,164.176492741931,566.7881663385376,121.78040609310197,190.1300048828125,161.6622086004887,553.251140972108,115.36143323881014,194.27000427246094,163.87717066392423,565.7199717295323,116.5012492087513
2024-09-25,192.52999877929688,162.6200408935547,567.34716796875,123.4901351928711,193.9499969482422,163.84424554390736,575.9026560047768,124.91990547833531,192.16000366210938,162.40551734323734,562.764917527023,121.5904392877682,193.75,162.60008202800464,563.0943755026146,122.00036937142775
2024-09-26,191.16000366210938,163.4581298828125,566.8780517578125,124.02005004882812,194.52999877929688,165.12433738176023,576.4218537698613,127.64946344549999,189.5399932861328,163.1288771112858,561.3973011581114,121.78041247124415,194.30999755859375,164.65540300026643,574.7546390380797,126.77960826024157
2024-09-27,187.97000122070312,164.91481018066406,566.3988037109375,121.38047790527344,190.89999389648438,166.59100475314528,569.8729495717097,124.01005220096552,187.33999633789062,163.4581326837826,563.5536563544842,119.24082267160239,190.67999267578125,163.5379529228678,569.1341520453253,123.9500642912149
2024-09-30,186.3300018310547,166.8105010986328,571.47021484375,121.42046356201172,188.49000549316406,166.9801133920327,573.706410244188,121.48045146740193,184.64999389648438,164.26628624932783,563.8431433708773,118.13099198549791,187.13999938964844,164.40596785707794,566.7382547675098,118.29096227592748
2024-10-01,185.1300048828125,168.03770446777344,575.4933471679688,116.9811782836914,186.19000244140625,170.05312356675083,582.052223949219,122.42030559533124,183.4499969482422,165.5234203103271,569.1341437441329,115.77137385100936,184.89999389648438,168.47670815509065,577.0007987585797,121.75040758040218
2024-10-02,184.75999450683594,166.9302215576172,571.839599609375,118.83087921142578,186.60000610351562,168.49666513124245,575.0241978646806,119.360792730428,184.0399932861328,165.87263008138385,568.3755073868431,115.12147695024304,184.44000244140625,167.37919706037525,573.8861145161185,116.42127087200362
2024-10-03,181.9600067138672,166.83045959472656,581.78271484375,122.83023834228516,183.44000244140625,167.52886763193206,582.3716811685491,124.33999759824167,180.8800048828125,164.994624608732,567.7664618304881,120.32063993396463,183.0500030517578,165.4436153407923,569.1840999965109,120.90054847309592
2024-10-04,186.50999450683594,168.17738342285156,594.930419921875,124.89990234375,187.60000610351562,169.1651417037373,595.8388514800449,125.01988578554294,183.60000610351562,166.58102439541923,580.4449915774629,121.810403092212,185.75,168.95561168385737,582.7410829589448,124.91990339813242
2024-10-07,180.8000030517578,164.016845703125,583.789306640625,127.69945526123047,183.60000610351562,169.51433291164238,601.9285063283199,130.61898369823507,180.25,163.7574413654542,583.0505091511867,124.92989659161151,182.9499969482422,168.7560635386529,597.2064783663409,124.96989107230341
2024-10-08,182.72000122070312,165.32386779785156,591.8855590820312,132.86862182617188,183.08999633789062,165.72296895610333,592.5544069282686,133.45852325335272,180.9199981689453,163.9370236242508,584.9772388569517,129.39917881279587,181.9199981689453,165.0544764190507,588.6909682347708,130.23904002332463
2024-10-09,185.1699981689453,162.6898651123047,589.5095825195312,132.628662109375,185.85000610351562,165.8825983372775,593.383013995398,134.4983717641675,182.0500030517578,160.75426631287192,580.6246363035814,131.3588773259068,182.82000732421875,164.48078878674917,592.9836672926635,134.08843403580283
2024-10-10,186.64999389648438,162.80958557128906,582.8408813476562,134.78831481933594,188.1300048828125,163.93803021658485,589.2300017888213,134.97828670089152,185.8300018310547,161.27308796158508,581.5331032114448,130.97893005790212,187.1300048828125,161.7420223125794,586.5745352205768,131.88878735570256
2024-10-11,188.82000732421875,164.1465606689453,588.9505615234375,134.7783203125,189.92999267578125,164.89485824555993,590.2084366715601,135.75815840657205,186.3000030517578,162.1311415998337,581.722836757389,133.63850429309608,186.6300048828125,162.95925941151893,583.8392403320302,133.98843884138304
2024-10-14,187.5399932861328,165.972412109375,589.419677734375,138.0478057861328,189.8300018310547,167.23951840464235,599.0832703101336,139.57755854294567,187.36000061035156,164.40596850811767,588.9604960748801,136.27808612883217,189.77999877929688,164.53567829588263,593.21322748736,136.44805696221857
2024-10-15,187.69000244140625,166.52114868164062,585.2767944335938,131.57884216308594,188.41000366210938,168.70618005069358,589.609407732317,138.547722466739,184.5800018310547,165.67308722562564,579.1571746540536,128.71930149862905,187.6300048828125,166.7606093878907,589.1601579101996,137.84782283581688
2024-10-16,186.88999938964844,166.3615264892578,575.8128051757812,135.6981658935547,187.77999877929688,166.90029405802036,581.0938820809059,136.5980149944232,185.61000061035156,164.8409837085831,573.0575322321221,131.55883256815804,187.0500030517578,165.65313140202477,580.4150414195622,133.9584403413635
2024-10-17,187.52999877929688,164.13656616210938,575.95263671875,136.90797424316406,188.94000244140625,167.54880112943871,583.97899451397,140.8673441853548,186.0,163.99688456312464,574.225586946511,136.8479863322171,188.22000122070312,167.00006177752527,582.3418190860033,139.31759037510415
2024-10-18,188.99000549316406,164.67535400390625,575.4933471679688,137.97779846191406,190.74000549316406,165.99234980298428,582.9806410828543,138.87764756674068,186.27999877929688,164.3760319327944,574.2754432717226,137.25791307551907,187.14999389648438,164.49575467157797,580.1155081526317,138.64768884107772
2024-10-21,189.07000732421875,165.4236602783203,574.185546875,143.6868896484375,189.4600067138672,165.8427051102763,576.2620400351755,143.6868896484375,186.39999389648438,163.93204336640198,568.1458088687186,137.97780144123402,188.0500030517578,164.20642828942988,575.05412899297,138.1077854115753
2024-10-22,189.6999969482422,166.44134521484375,581.0240478515625,143.56690979003906,191.52000427246094,167.08986370041146,582.5414923732056,144.39677817254247,186.97999572753906,164.29621633151714,571.1507875159534,141.7572032447214,188.35000610351562,164.32614701705697,573.3170943372664,142.88702644418225
2024-10-23,184.7100067138672,164.1066436767578,562.7349853515625,139.5375518798828,189.16000366210938,167.2195719618869,584.008879002397,142.4070854107316,183.69000244140625,163.26156615464373,561.5469990407663,137.43789878035992,188.85000610351562,166.05221433986773,578.9873717015129,142.00715584596583
2024-10-24,186.3800048828125,164.1565399169922,566.818115234375,140.38742065429688,187.11000061035156,164.67536385635017,567.9162272782188,141.3272719093067,183.86000061035156,162.40054033844325,560.568710969321,138.4377373361036,185.25,164.21640128996543,566.1691920700792,140.79735837298583
2024-10-25,187.8300018310547,166.61094665527344,572.27880859375,141.51722717285156,190.4499969482422,167.0200044057247,580.3051654129531,144.1068221770471,187.52999877929688,164.85493202249762,570.7513714491723,140.77735596279692,187.85000610351562,164.98963532280627,572.9576492363118,140.90732467853542
2024-10-28,188.38999938964844,167.9578857421875,577.1804809570312,140.4973907470703,190.2100067138672,170.21874866254464,582.7610374446309,143.11696423513524,188.2100067138672,165.41367087628183,573.147347275715,140.02746516246322,189.57000732421875,170.20277852548895,581.0140022146043,142.976987375231
2024-10-29,190.8300018310547,170.7515411376953,592.2749633789062,141.22727966308594,191.4600067138672,171.46990807993288,592.6642563781992,142.23711171034327,187.82000732421875,168.27717457229605,574.4252487176307,138.87765156261756,188.5800018310547,169.00051981297196,579.1672018209299,140.26742736816374
2024-10-30,192.72999572753906,175.7401885986328,590.79736328125,139.3175811767578,195.61000061035156,183.37281818194802,600.18146222204,140.30742741103543,192.4199981689453,175.34608092530422,588.3814802937598,136.78798938993828,194.6999969482422,181.9959609227769,599.961803260404,139.51754595215704
2024-10-31,186.39999389648438,172.2980194091797,566.6184692382812,132.7386474609375,190.60000610351562,178.0150088186449,588.9006638234266,137.5878737112806,185.22999572753906,172.1683096199305,562.0562040483729,132.08875807974474,190.50999450683594,174.32341036482913,584.0089406317576,137.57788081150406
2024-11-01,197.92999267578125,172.2581024169922,566.1991577148438,135.3782196044922,200.5,173.42546007693375,572.6981389909307,137.2879161101812,197.02000427246094,169.92341754541656,561.6069748641634,134.5483665061615,199.0,171.15062135368265,566.6484075643524,134.67833522595924
2024-11-04,195.77999877929688,170.29257202148438,559.7301025390625,136.0281219482422,197.3300018310547,171.52976286876077,567.7265419448195,138.9376575905799,194.30999755859375,169.1002924275085,556.9448512232912,135.54820341905642,196.4499969482422,170.85131368500362,563.1442913990002,137.18793904541485
2024-11-05,199.5,171.02093505859375,571.460205078125,139.8874969482422,199.82000732421875,171.70637216526382,572.5084140245058,140.3474144064953,195.99000549316406,169.98328713827703,565.7099536866323,137.30791015086248,196.0399932861328,170.44224972306222,566.3388912408113,137.4278859649573
2024-11-06,207.08999633789062,177.92520141601562,571.0808715820312,145.58656311035156,207.5500030517578,178.23449529525598,572.0292743628759,146.46642634688735,199.13999938964844,174.64266103018528,554.229463302176,141.93715671974996,200.00999450683594,174.951970133578,561.7966390012363,142.93699575896497
2024-11-07,210.0500030517578,181.86624145507812,590.6976318359375,148.85606384277344,212.25,182.16556352998285,593.7923558507847,148.9060435973239,207.19000244140625,178.48393702420717,574.2355767751123,146.14649291865044,207.44000244140625,178.70343886419374,575.9127234281675,146.3664587614797
2024-11-08,208.17999267578125,179.4517364501953,588.3416137695312,147.6062469482422,209.9600067138672,181.93608988065503,592.0951926933623,149.74590195013883,207.44000244140625,179.16240141973364,583.5297721190619,146.236457046531,209.72000122070312,181.58687825588632,590.5378379587844,148.7460628790407
2024-11-11,206.83999633789062,181.55694580078125,582.1820068359375,145.23663330078125,209.64999389648438,181.67169024189303,586.00553531121,148.82606753959354,205.58999633789062,179.58144448419563,575.5333166694651,143.54691790764704,208.5,179.6612647183404,585.366604942105,148.65608145399648
2024-11-12,208.91000366210938,182.9038848876953,583.8292236328125,148.26612854003906,209.5399932861328,183.60727119420463,598.6440480490492,149.62591028148023,206.00999450683594,180.57917198310966,579.3967433041139,145.98649668767203,208.3699951171875,180.96828610388522,587.5428920783899,146.7563770410738
2024-11-13,214.10000610351562,180.08030700683594,579.0173950195312,146.2464599609375,215.08999633789062,182.20048341961808,584.6478546567904,149.30596496785506,209.13999938964844,179.7111365260688,574.1955606863224,145.87650914358065,209.39999389648438,181.73652736364141,581.6229586734983,149.04601231096433
2024-11-14,211.47999572753906,176.94744873046875,576.1821899414062,146.7363739013672,215.89999389648438,180.03542477204525,579.7761276375875,148.97601887199116,210.8800048828125,175.6304376208683,572.0392571340474,145.52657719098687,214.16000366210938,179.34199500809183,576.0224878119504,147.6162371498861
2024-11-15,202.61000061035156,173.49530029296875,553.1412963867188,141.9571533203125,207.33999633789062,175.48078883073978,571.5999609350949,145.2166386002855,199.61000061035156,172.35289497475256,550.5656503540905,140.05746510375218,206.75999450683594,175.24132810697984,570.2522115419955,144.8466877533126
2024-11-18,201.6999969482422,176.39869689941406,553.4608154296875,140.12744140625,204.6699981689453,176.50844782695492,558.9514978806496,141.52722527651324,200.9499969482422,174.0240942257961,549.1581194372038,137.1279241566863,204.14999389648438,174.55788351993363,556.0962966980143,139.47755210471132
2024-11-19,204.61000061035156,179.17237854003906,560.1394653320312,146.98634338378906,205.3000030517578,179.7610356628362,560.4788552047905,147.10633445236968,198.77999877929688,174.7185067341715,549.6671856118743,140.96732287230222,199.3300018310547,174.8372399080373,550.9250607524925,141.2972716123141
2024-11-20,202.8800048828125,176.92747497558594,564.5619506835938,145.8665313720703,203.1300048828125,178.7034332806034,565.390500678348,147.53626090336707,199.4499969482422,174.93201483744025,553.2611210117975,142.70703603144835,202.97999572753906,178.42407007919522,561.9763116905509,147.38629113505743
2024-11-21,198.3800048828125,168.85585021972656,562.1360473632812,146.6464080810547,203.49000549316406,175.18145549789298,569.0343137249589,152.8654088901037,195.75,164.93476294944196,548.1197947446825,140.67736706254192,203.49000549316406,175.05673923346154,568.555146432614,149.32598496889756
2024-11-22,197.1199951171875,166.19192504882812,558.1928100585938,141.92715454101562,199.25999450683594,167.88306980424588,562.8748674563213,147.13632286743956,196.75,165.33387647649843,553.6505301191291,141.07730047570033,198.25,166.780582207106,562.5953125397953,145.90650981286518
2024-11-25,201.4499969482422,169.04539489746094,564.1526489257812,135.9981231689453,201.9499969482422,170.07307085416926,571.6200187084586,142.02715192160386,199.0,167.0200041158874,555.4474504719568,135.79815839357323,199.27999877929688,167.60867641516356,561.1477383303449,141.9671640146257
2024-11-26,207.86000061035156,170.23269653320312,572.5682983398438,136.89797973632812,208.0,171.10571032835793,576.5216113243557,139.277601884859,201.7899932861328,169.0453953359282,564.2424619188627,135.64818075181995,201.89999389648438,169.10527192731251,565.0410943888924,137.6778530821544
2024-11-27,205.74000549316406,170.43226623535156,568.2357177734375,135.31822204589844,207.63999938964844,170.75153195687213,574.0058940620332,137.19792446250455,205.0500030517578,169.2848674640083,563.1443212381122,131.77879829463743,206.97999572753906,170.29256940350413,573.9160806548232,134.98827330747284
2024-11-29,207.88999938964844,170.10301208496094,573.3470458984375,138.22776794433594,208.1999969482422,170.48213917467183,577.4800469055187,139.32759715528792,204.58999633789062,168.36695621133114,565.9396332575727,136.02812477876728,205.8300018310547,169.67398022072197,568.0360512532919,136.75800311530705
2024-12-02,210.7100067138672,172.58734130859375,591.82568359375,138.60769653320312,212.99000549316406,173.20594429747393,593.4928373290564,140.42739572538855,209.50999450683594,169.88350137476908,574.5949145977398,137.7978293194704,209.9600067138672,169.93339092253962,576.5216376072835,138.8076612979231
2024-12-03,213.44000244140625,172.62725830078125,612.6104125976562,140.23744201660156,214.02000427246094,173.92431041652506,613.1594686318281,140.51739577472358,209.64999389648438,172.11840622950385,590.2483370618503,137.92781588392697,210.30999755859375,172.72702217174466,593.9919840199593,138.23776359782383
2024-12-04,218.16000366210938,175.69029235839844,612.7401733398438,145.1166534423828,220.0,176.02951694382102,616.7333966061125,145.76654278655016,215.75,172.3578774269222,604.0748252320993,140.26742746830917,215.9600067138672,172.38780811245044,611.9215552584485,141.97715912549498
2024-12-05,220.5500030517578,173.91432189941406,607.8983764648438,145.04666137695312,222.14999389648438,177.30661319063742,618.8498233695451,146.52652104015894,217.3000030517578,173.6149998407543,606.0215565844734,143.93676281520223,218.02999877929688,176.91749908162544,616.0345935489895,145.0966598316491
2024-12-06,227.02999877929688,176.0894012451172,622.7132568359375,142.42689514160156,227.14999389648438,176.4376080962673,628.7230165931262,145.68658966441174,220.60000610351562,173.15607214175068,607.4990854973933,141.29699424160657,220.75,173.4853249211239,609.0663720551125,144.58670004061705
2024-12-09,226.08999633789062,176.89846801757812,612.530517578125,138.79722595214844,230.0800018310547,177.83738550391604,625.3387984829403,139.93712045292858,225.6699981689453,175.20039040791823,605.143030037455,137.1173878488451,227.2100067138672,175.51503437960727,622.8629585822455,138.9572148926683
2024-12-10,225.0399932861328,186.31773376464844,618.2708129882812,135.05758666992188,229.05999755859375,187.8160268138949,624.5302104357933,141.80696595909077,224.1999969482422,182.46212570826387,611.7019431511976,133.77769033829185,226.08999633789062,184.32500888640666,616.5137848674528,138.99721154250668
2024-12-11,230.25999450683594,196.4861602783203,631.6080932617188,139.29718017578125,231.1999969482422,196.66594813117683,637.3184340049636,140.15710166074888,226.25999450683594,186.04803967773574,620.4770203793527,135.19756655561218,226.41000366210938,186.4875414177299,622.3138688918516,137.3473626393387
2024-12-12,228.97000122070312,193.40965270996094,629.7213134765625,137.32736206054688,231.08999633789062,196.48115029218562,635.581363832556,138.42726697152892,227.6300048828125,193.06004491560958,626.1474224708807,135.7875104425574,229.8300018310547,196.0766124040666,630.4301325523135,137.0673914713081
2024-12-13,227.4600067138672,191.16221618652344,619.2990112304688,134.23765563964844,230.1999969482422,194.11883919838084,630.0108744614691,139.58716980719961,225.86000061035156,191.0423423812578,615.8449119771144,132.52780616182653,228.39999389648438,192.490704487651,626.1573675626565,138.92722683278515
2024-12-16,232.92999267578125,197.93450927734375,623.6851196289062,131.98785400390625,233.0,200.41168291616427,630.5890116598864,134.38762706465963,228.00999450683594,193.88911488994594,618.0301774865133,130.40799755691268,230.22999572753906,194.14382959225733,629.420007736044,134.16764608739564
2024-12-17,231.14999389648438,196.8956756591797,618.889404296875,130.3780059814453,232.72999572753906,202.64913062417182,631.8079039629248,131.57789255271604,227.85000610351562,196.46617230830898,615.9919576111723,126.84833189511964,232.38999938964844,198.30407475927043,625.613402725808,129.07812250532473
2024-12-18,220.52000427246094,189.93360900878906,596.6591796875,128.8981475830078,231.39999389648438,198.46389928471683,626.8023454819172,136.68742440979707,220.11000061035156,189.0646039194836,595.7899578806528,128.2682006428492,230.77000427246094,196.60601529827326,620.4480133143085,133.84768927135005
2024-12-19,223.2899932861328,189.484130859375,595.0405883789062,130.66796875,226.08999633789062,194.37856412730645,610.9764221710803,134.01766661792476,222.9199981689453,189.30434300339118,594.4710877502442,129.5380830968377,224.91000366210938,193.06005888438943,609.8474217814187,131.7478712095932
2024-12-20,224.9199981689453,192.74041748046875,584.7297973632812,134.68760681152344,226.2100067138672,193.91406813278797,602.5739077699969,135.26755529215387,218.72999572753906,186.1579053424554,579.4844638542556,128.20820713472543,219.83999633789062,186.7971764103249,590.0550768385264,129.7980572196654
2024-12-23,225.05999755859375,195.7669677734375,599.3167724609375,139.6571502685547,226.8800048828125,196.26639877064787,600.5557214561685,139.77713434768583,223.89999389648438,191.411928868106,585.7288858135305,135.1075657604122,225.00999450683594,193.80919155814604,589.0758836258183,136.2674627166313
2024-12-24,229.0500030517578,197.34518432617188,607.2097778320312,140.2071075439453,229.13999938964844,197.44506138722352,607.4495547417749,141.88694573903672,226.1300048828125,194.97587425527323,598.7473359909974,138.6372445869122,226.94000244140625,195.94676829861982,602.18421967186,139.98712655305678
2024-12-26,227.0500030517578,196.87571716308594,602.8136596679688,139.91712951660156,228.5,197.93450850289778,605.7610496183185,140.8370583714796,226.6699981689453,195.6471058614473,598.4076065348586,137.7173348045662,228.5,196.5161262135814,604.9417711960614,139.68715493157526
2024-12-27,223.75,193.81918334960938,599.27685546875,136.9973907470703,226.02999877929688,196.5760523318792,601.3150202583132,139.00721560881072,220.89999389648438,191.75354348102763,589.2757431165518,134.69761453351015,225.60000610351562,196.24642603002408,598.8771866170372,138.53725762424156
2024-12-30,221.3000030517578,192.47073364257812,590.7144165039062,137.47735595703125,223.0,193.55948963491522,596.4093617724204,140.2570989672278,218.42999267578125,190.14338320337714,585.059474705781,134.00767398793965,220.05999755859375,190.64781342319387,588.226639708199,134.81759702407376
2024-12-31,219.38999938964844,190.22328186035156,584.9895629882812,134.27764892578125,223.22999572753906,193.03008164381478,593.4420040553556,138.05731549303724,218.94000244140625,189.36425993005457,583.3310043759192,133.8176997545706,222.97000122070312,192.2260050490995,591.7435639321293,138.0173106258272
2025-01-02,220.22000122070312,190.41307067871094,598.7073364257812,138.29727172851562,225.14999389648438,192.9801381301293,604.3722793886026,138.8672266066605,218.19000244140625,188.49525744007033,587.2975045360681,134.61761764692358,222.02999877929688,191.26709343340778,589.1957790711948,135.98748671158143
2025-01-03,224.19000244140625,192.9102325439453,604.092529296875,144.4567108154297,225.36000061035156,194.27866867483587,608.9581953145173,144.88666393436952,221.6199951171875,191.13225931471843,595.8798046163633,139.71714137538024,222.50999450683594,192.5056946331138,604.2224186140523,139.99711439640743
2025-01-06,227.61000061035156,197.7347412109375,629.6398315429688,149.41624450683594,228.83999633789062,199.33291137103032,630.429107364017,152.14600432101588,224.83999633789062,194.83803207586362,605.0816634693568,147.80640728049391,226.77999877929688,194.92792600382484,611.2861653941472,148.57632545203526
2025-01-07,222.11000061035156,196.4861602783203,617.3407592773438,140.12710571289062,228.3800048828125,201.909973886113,631.5380886830453,153.1159160516902,221.4600067138672,195.7170322333306,607.6893121042956,139.99711279126652,227.89999389648438,198.04438263544472,631.1384808399608,153.0159191493047
2025-01-08,222.1300048828125,195.1676483154297,610.1771240234375,140.0971221923828,223.52000427246094,197.41508784704052,615.8920714343907,143.9367655713296,220.1999969482422,193.52951522204586,602.2541800285583,137.5473535279277,223.19000244140625,193.72928457657076,612.8547955325016,142.5668963792699
2025-01-10,218.94000244140625,192.95018005371094,615.3125610351562,135.8975067138672,221.7100067138672,197.39511312065048,629.3500601048015,139.90713250101766,216.5,191.38197456331892,596.8090645204555,134.20765966847648,221.4600067138672,195.19761966253236,609.4877870994305,137.43735839735214
2025-01-13,218.4600067138672,192.0711669921875,607.789306640625,133.21774291992188,219.39999389648438,192.27095158503425,608.4286914350151,133.47772877314173,216.47000122070312,188.4453083016719,597.9180835402799,129.49808381781634,218.05999755859375,191.13224951636064,606.5603584516555,129.97805065881337
2025-01-14,217.75999450683594,190.8325958251953,593.7218017578125,131.7478790283203,221.82000732421875,193.050070773715,604.9518013433293,136.3674645891877,216.1999969482422,189.42419669059564,588.0268559982835,130.03804480886453,220.44000244140625,192.28094273517524,604.5321917343676,136.0374931021696
2025-01-15,223.35000610351562,196.75584411621094,616.5714721679688,136.22747802734375,223.57000732421875,197.57491832048342,621.9067525765506,136.43745017340345,220.75,193.11000369739423,605.9609165618788,131.277920981104,222.8300018310547,194.12884726518368,609.6676409065044,133.63770458598145
2025-01-16,220.66000366210938,194.1887664794922,610.756591796875,133.55772399902344,224.64999389648438,196.75583391247915,615.7022038454446,138.73724031386243,220.30999755859375,194.0788910490422,609.1680393269272,133.47772952507327,224.4199981689453,195.60214951346643,610.9564262093133,138.6272498193542
2025-01-17,225.94000244140625,197.3251953125,612.225341796875,137.6973419189453,226.50999450683594,198.58375597214695,624.4144487016482,138.48726255165812,223.0800018310547,195.0877388983694,603.1333939973155,135.44754884500142,225.83999633789062,197.82462632303964,623.4952835439785,136.67743145335606
2025-01-21,230.7100067138672,199.40283203125,615.9120483398438,140.81704711914062,231.77999877929688,203.6080326445683,620.9475463117574,141.8169551308445,226.94000244140625,199.21304580682195,608.4686584766922,137.07738566270945,228.89999389648438,200.28182025394423,617.2808256632173,139.14720257048143
2025-01-22,235.00999450683594,199.8023681640625,622.94580078125,147.05648803710938,235.44000244140625,201.88998612293432,633.1367466870842,147.77640781491758,231.19000244140625,198.9733108604717,618.8794110911601,143.65679142482674,232.02000427246094,200.32178068082086,622.745966355468,144.64670591256592
2025-01-23,235.4199981689453,199.35289001464844,635.88427734375,147.2064666748047,235.52000427246094,201.71020506522237,636.0341074215171,147.2164602628041,231.50999450683594,196.59603624015026,620.597889576449,143.706788444335,234.10000610351562,199.75242873857272,626.8023305338492,145.03666800279981
2025-01-24,234.85000610351562,201.6702423095703,646.9144287109375,142.60687255859375,236.39999389648438,202.33949329722083,651.4204294754496,148.95629439391405,232.92999267578125,199.5566528889042,633.6362643025149,141.86695041120194,234.5,199.6225872950207,635.8343208926308,148.35634349735062
